feedback_id,order_id,review_date,product_review,review_score
FB-05105,ORD-09404,2025-03-29,"Very good product, exceeded expectations.",5
FB-05106,ORD-06547,2025-01-10,"Delivered on time, product as described.",5
FB-05107,ORD-04351,2024-11-06,"Great product, very happy with the purchase!",5
FB-05108,ORD-08352,2024-09-30,"Product works well, good value for money.",3
FB-05109,ORD-03757,2026-03-14,Decent product but packaging could be better.,3
FB-05110,ORD-08885,2024-01-19,Amazing product! Will buy again.,5
FB-05111,ORD-09798,2026-03-14,Satisfied with the purchase overall.,4
FB-05112,ORD-03184,2024-02-19,"Delivered on time, product as described.",5
FB-05113,ORD-07451,2024-07-19,Satisfied with the purchase overall.,4
FB-05114,ORD-07344,2025-06-10,Fast delivery and good product.,4
FB-05115,ORD-05086,2025-02-15,"Delivered on time, product as described.",5
FB-05116,ORD-04990,2025-03-15,Good quality for the price.,4
FB-05117,ORD-09647,2024-10-11,Fast delivery and good product.,4
FB-05118,ORD-00858,2024-04-25,Fast delivery and good product.,4
FB-05119,ORD-06406,2025-11-23,Fast delivery and good product.,4
FB-05120,ORD-04071,2025-05-30,"Delivered on time, product as described.",5
FB-05121,ORD-07743,2025-01-28,Amazing product! Will buy again.,5
FB-05122,ORD-05106,2026-04-11,"Delivered on time, product as described.",5
FB-05123,ORD-03566,2026-04-06,"Quality is average, expected better.",3
FB-05124,ORD-04641,2025-09-08,Good quality for the price.,4
FB-05125,ORD-06157,2024-07-27,Decent product but packaging could be better.,3
FB-05126,ORD-08755,2025-03-06,"Okay product, nothing special.",2
FB-05127,ORD-05057,2025-02-11,"Great product, very happy with the purchase!",5
FB-05128,ORD-02768,2024-11-13,Good quality for the price.,4
FB-05129,ORD-09754,2024-11-10,"Quality is average, expected better.",3
FB-05130,ORD-02889,2025-09-27,Amazing product! Will buy again.,5
FB-05131,ORD-06078,2025-01-07,Decent product but packaging could be better.,3
FB-05132,ORD-00655,2026-01-15,"Poor quality, returned the item.",1
FB-05133,ORD-00656,2024-04-11,"Very good product, exceeded expectations.",5
FB-05134,ORD-07808,2026-04-05,"Not satisfied, product did not match description.",2
FB-05135,ORD-08040,2026-04-13,Decent product but packaging could be better.,3
FB-05136,ORD-08037,2024-09-04,"Quality is average, expected better.",3
FB-05137,ORD-07564,2025-04-10,"Excellent build quality, highly recommend.",5
FB-05138,ORD-00980,2025-10-13,"Great product, very happy with the purchase!",5
FB-05139,ORD-09546,2025-03-16,Good quality for the price.,4
FB-05140,ORD-08138,2024-03-18,Decent product but packaging could be better.,3
FB-05141,ORD-00813,2024-06-30,"Delivered on time, product as described.",5
FB-05142,ORD-07475,2025-01-28,"Great product, very happy with the purchase!",5
FB-05143,ORD-02728,2025-07-11,"Excellent build quality, highly recommend.",5
FB-05144,ORD-00469,2025-01-25,Fast delivery and good product.,4
FB-05145,ORD-06586,2024-10-09,"Great product, very happy with the purchase!",5
FB-05146,ORD-05267,2024-11-10,"Okay product, nothing special.",2
FB-05147,ORD-00478,2025-03-11,Good quality for the price.,4
FB-05148,ORD-07388,2025-03-03,Decent product but packaging could be better.,3
FB-05149,ORD-02751,2024-01-29,Fast delivery and good product.,4
FB-05150,ORD-07629,2024-07-30,"Great product, very happy with the purchase!",5
FB-05151,ORD-02016,2024-03-23,"Product works well, good value for money.",3
FB-05152,ORD-08956,2025-08-09,"Poor quality, returned the item.",1
FB-05153,ORD-04552,2024-08-13,"Product works well, good value for money.",3
FB-05154,ORD-01204,2025-02-08,"Great product, very happy with the purchase!",5
FB-05155,ORD-08981,2026-02-19,Satisfied with the purchase overall.,4
FB-05156,ORD-09362,2025-03-11,Good quality for the price.,4
FB-05157,ORD-07636,2024-12-21,Decent product but packaging could be better.,3
FB-05158,ORD-07223,2025-09-18,"Delivered on time, product as described.",5
FB-05159,ORD-00454,2024-10-28,"Poor quality, returned the item.",1
FB-05160,ORD-04805,2024-08-13,Amazing product! Will buy again.,5
FB-05161,ORD-06709,2024-06-20,Good quality for the price.,4
FB-05162,ORD-01566,2024-06-02,"Quality is average, expected better.",3
FB-05163,ORD-09969,2024-06-22,Amazing product! Will buy again.,5
FB-05164,ORD-06349,2025-02-17,Decent product but packaging could be better.,3
FB-05165,ORD-04636,2026-05-11,"Okay product, nothing special.",2
FB-05166,ORD-08440,2026-04-18,"Delivered on time, product as described.",5
FB-05167,ORD-03221,2025-10-24,Good quality for the price.,4
FB-05168,ORD-04292,2024-09-14,Good quality for the price.,4
FB-05169,ORD-02532,2025-05-06,"Okay product, nothing special.",2
FB-05170,ORD-00971,2026-02-04,"Quality is average, expected better.",3
FB-05171,ORD-09165,2024-04-25,"Great product, very happy with the purchase!",5
FB-05172,ORD-04470,2026-02-10,"Excellent build quality, highly recommend.",5
FB-05173,ORD-09452,2026-03-23,"Excellent build quality, highly recommend.",5
FB-05174,ORD-09117,2025-01-28,Fast delivery and good product.,4
FB-05175,ORD-09227,2025-12-17,"Excellent build quality, highly recommend.",5
FB-05176,ORD-05661,2024-12-17,"Great product, very happy with the purchase!",5
FB-05177,ORD-02095,2024-06-21,"Great product, very happy with the purchase!",5
FB-05178,ORD-00465,2025-01-16,"Product works well, good value for money.",3
FB-05179,ORD-06596,2026-01-12,Good quality for the price.,4
FB-05180,ORD-06498,2026-04-27,"Very good product, exceeded expectations.",5
FB-05181,ORD-05413,2025-10-19,"Okay product, nothing special.",2
FB-05182,ORD-00181,2025-04-11,Satisfied with the purchase overall.,4
FB-05183,ORD-08778,2024-02-22,"Not satisfied, product did not match description.",2
FB-05184,ORD-03877,2025-08-17,Good quality for the price.,4
FB-05185,ORD-07886,2025-05-31,"Great product, very happy with the purchase!",5
FB-05186,ORD-00516,2026-03-15,"Great product, very happy with the purchase!",5
FB-05187,ORD-09211,2025-09-23,"Product works well, good value for money.",3
FB-05188,ORD-04337,2024-10-03,Good quality for the price.,4
FB-05189,ORD-05225,2024-09-13,"Not satisfied, product did not match description.",2
FB-05190,ORD-04488,2025-05-19,"Not satisfied, product did not match description.",2
FB-05191,ORD-04104,2024-06-26,"Very good product, exceeded expectations.",5
FB-05192,ORD-06155,2025-06-25,"Poor quality, returned the item.",1
FB-05193,ORD-01285,2025-11-19,"Product works well, good value for money.",3
FB-05194,ORD-09089,2026-03-14,"Excellent build quality, highly recommend.",5
FB-05195,ORD-01065,2024-09-20,"Worst purchase ever, complete waste of money.",1
FB-05196,ORD-04917,2024-06-24,Good quality for the price.,4
FB-05197,ORD-00100,2026-01-09,Good quality for the price.,4
FB-05198,ORD-02788,2025-05-21,"Quality is average, expected better.",3
FB-05199,ORD-07426,2024-08-07,"Very good product, exceeded expectations.",5
FB-05200,ORD-09111,2025-01-07,"Great product, very happy with the purchase!",5
FB-05201,ORD-09169,2025-03-27,"Very good product, exceeded expectations.",5
FB-05202,ORD-07741,2025-11-22,"Excellent build quality, highly recommend.",5
FB-05203,ORD-09552,2025-12-14,"Quality is average, expected better.",3
FB-05204,ORD-00990,2026-02-18,"Quality is average, expected better.",3
FB-05205,ORD-02832,2025-08-24,"Product works well, good value for money.",3
FB-05206,ORD-05121,2024-04-29,"Okay product, nothing special.",2
FB-05207,ORD-04881,2024-12-05,"Excellent build quality, highly recommend.",5
FB-05208,ORD-06541,2025-01-28,"Not satisfied, product did not match description.",2
FB-05209,ORD-08301,2024-12-11,Satisfied with the purchase overall.,4
FB-05210,ORD-04551,2025-01-28,"Poor quality, returned the item.",1
FB-05211,ORD-07501,2026-05-22,Fast delivery and good product.,4
FB-05212,ORD-00540,2024-09-11,"Excellent build quality, highly recommend.",5
FB-05213,ORD-00497,2024-02-10,"Great product, very happy with the purchase!",5
FB-05214,ORD-07484,2025-09-09,"Poor quality, returned the item.",1
FB-05215,ORD-09420,2025-09-13,Good quality for the price.,4
FB-05216,ORD-05248,2025-04-13,"Delivered on time, product as described.",5
FB-05217,ORD-03358,2024-06-03,"Product works well, good value for money.",3
FB-05218,ORD-09125,2024-05-25,Good quality for the price.,4
FB-05219,ORD-06782,2024-02-12,Fast delivery and good product.,4
FB-05220,ORD-04382,2024-04-12,"Delivered on time, product as described.",5
FB-05221,ORD-01825,2025-07-23,"Excellent build quality, highly recommend.",5
FB-05222,ORD-07248,2026-01-03,"Not satisfied, product did not match description.",2
FB-05223,ORD-06778,2024-10-16,"Great product, very happy with the purchase!",5
FB-05224,ORD-06650,2025-12-24,"Quality is average, expected better.",3
FB-05225,ORD-04799,2025-07-04,"Great product, very happy with the purchase!",5
FB-05226,ORD-08730,2026-01-09,"Quality is average, expected better.",3
FB-05227,ORD-07744,2026-05-29,"Excellent build quality, highly recommend.",5
FB-05228,ORD-09500,2024-02-24,"Poor quality, returned the item.",1
FB-05229,ORD-05894,2025-09-13,"Great product, very happy with the purchase!",5
FB-05230,ORD-07764,2025-07-25,"Okay product, nothing special.",2
FB-05231,ORD-02939,2024-11-15,"Excellent build quality, highly recommend.",5
FB-05232,ORD-09871,2026-01-01,"Excellent build quality, highly recommend.",5
FB-05233,ORD-03052,2025-09-17,Good quality for the price.,4
FB-05234,ORD-06788,2024-10-02,Good quality for the price.,4
FB-05235,ORD-09152,2026-03-12,"Great product, very happy with the purchase!",5
FB-05236,ORD-07780,2024-10-31,"Great product, very happy with the purchase!",5
FB-05237,ORD-00588,2025-08-25,"Product works well, good value for money.",3
FB-05238,ORD-00206,2025-02-01,"Not satisfied, product did not match description.",2
FB-05239,ORD-08652,2025-12-04,"Great product, very happy with the purchase!",5
FB-05240,ORD-08940,2024-12-09,Good quality for the price.,4
FB-05241,ORD-09565,2025-10-15,"Great product, very happy with the purchase!",5
FB-05242,ORD-09905,2024-08-14,Satisfied with the purchase overall.,4
FB-05243,ORD-02502,2024-10-26,"Delivered on time, product as described.",5
FB-05244,ORD-03872,2024-06-16,Good quality for the price.,4
FB-05245,ORD-01112,2025-04-02,Decent product but packaging could be better.,3
FB-05246,ORD-07825,2025-06-18,"Product works well, good value for money.",3
FB-05247,ORD-06031,2024-02-28,Good quality for the price.,4
FB-05248,ORD-02850,2026-05-17,"Poor quality, returned the item.",1
FB-05249,ORD-05598,2025-08-16,"Product works well, good value for money.",3
FB-05250,ORD-05747,2026-01-04,"Poor quality, returned the item.",1
FB-05251,ORD-04662,2026-05-11,"Excellent build quality, highly recommend.",5
FB-05252,ORD-08294,2025-06-28,"Excellent build quality, highly recommend.",5
FB-05253,ORD-02201,2024-05-14,"Very good product, exceeded expectations.",5
FB-05254,ORD-01937,2024-04-20,"Product works well, good value for money.",3
FB-05255,ORD-03802,2024-12-11,Good quality for the price.,4
FB-05256,ORD-07569,2025-05-25,"Not satisfied, product did not match description.",2
FB-05257,ORD-02540,2024-07-21,"Not satisfied, product did not match description.",2
FB-05258,ORD-00965,2025-04-09,"Very good product, exceeded expectations.",5
FB-05259,ORD-01889,2025-12-21,Satisfied with the purchase overall.,4
FB-05260,ORD-09705,2024-11-04,"Product works well, good value for money.",3
FB-05261,ORD-05644,2025-02-28,"Excellent build quality, highly recommend.",5
FB-05262,ORD-05276,2025-04-16,"Product works well, good value for money.",3
FB-05263,ORD-08306,2024-11-14,"Great product, very happy with the purchase!",5
FB-05264,ORD-06574,2025-09-03,Amazing product! Will buy again.,5
FB-05265,ORD-04129,2024-09-11,"Not satisfied, product did not match description.",2
FB-05266,ORD-01025,2026-05-12,"Quality is average, expected better.",3
FB-05267,ORD-01755,2026-04-28,"Quality is average, expected better.",3
FB-05268,ORD-01731,2025-02-03,"Delivered on time, product as described.",5
FB-05269,ORD-02676,2024-06-25,"Great product, very happy with the purchase!",5
FB-05270,ORD-02048,2024-08-28,Satisfied with the purchase overall.,4
FB-05271,ORD-09599,2025-03-11,Satisfied with the purchase overall.,4
FB-05272,ORD-00505,2025-05-13,Fast delivery and good product.,4
FB-05273,ORD-01094,2024-04-18,"Quality is average, expected better.",3
FB-05274,ORD-04474,2024-06-30,"Excellent build quality, highly recommend.",5
FB-05275,ORD-08920,2025-09-03,Satisfied with the purchase overall.,4
FB-05276,ORD-01469,2024-02-06,Satisfied with the purchase overall.,4
FB-05277,ORD-05310,2025-11-27,"Not satisfied, product did not match description.",2
FB-05278,ORD-06511,2025-01-28,"Poor quality, returned the item.",1
FB-05279,ORD-06851,2024-02-16,"Product works well, good value for money.",3
FB-05280,ORD-02651,2025-09-01,Fast delivery and good product.,4
FB-05281,ORD-06336,2026-03-16,"Excellent build quality, highly recommend.",5
FB-05282,ORD-00580,2024-12-19,Amazing product! Will buy again.,5
FB-05283,ORD-08621,2025-04-25,"Great product, very happy with the purchase!",5
FB-05284,ORD-02427,2025-07-11,Amazing product! Will buy again.,5
FB-05285,ORD-00862,2024-01-17,"Excellent build quality, highly recommend.",5
FB-05286,ORD-07897,2025-08-20,"Not satisfied, product did not match description.",2
FB-05287,ORD-09644,2026-06-07,"Not satisfied, product did not match description.",2
FB-05288,ORD-02431,2024-02-14,"Excellent build quality, highly recommend.",5
FB-05289,ORD-03412,2024-01-17,"Delivered on time, product as described.",5
FB-05290,ORD-07403,2024-10-14,"Poor quality, returned the item.",1
FB-05291,ORD-08690,2024-04-21,"Excellent build quality, highly recommend.",5
FB-05292,ORD-05437,2025-10-17,"Excellent build quality, highly recommend.",5
FB-05293,ORD-09926,2025-02-11,"Quality is average, expected better.",3
FB-05294,ORD-02346,2025-10-29,"Not satisfied, product did not match description.",2
FB-05295,ORD-07548,2025-11-14,"Great product, very happy with the purchase!",5
FB-05296,ORD-08830,2024-11-02,Satisfied with the purchase overall.,4
FB-05297,ORD-03123,2024-02-25,Amazing product! Will buy again.,5
FB-05298,ORD-03811,2026-06-12,Decent product but packaging could be better.,3
FB-05299,ORD-04521,2024-03-12,"Excellent build quality, highly recommend.",5
FB-05300,ORD-01053,2025-08-03,"Quality is average, expected better.",3
FB-05301,ORD-00679,2024-11-08,Good quality for the price.,4
FB-05302,ORD-04670,2024-10-27,"Okay product, nothing special.",2
FB-05303,ORD-05232,2026-03-23,"Delivered on time, product as described.",5
FB-05304,ORD-04614,2025-11-08,"Not satisfied, product did not match description.",2
FB-05305,ORD-07976,2025-03-13,"Quality is average, expected better.",3
FB-05306,ORD-08176,2025-12-22,"Not satisfied, product did not match description.",2
FB-05307,ORD-06900,2024-01-23,Amazing product! Will buy again.,5
FB-05308,ORD-03721,2024-07-03,Satisfied with the purchase overall.,4
FB-05309,ORD-03167,2024-06-04,"Okay product, nothing special.",2
FB-05310,ORD-01307,2024-03-07,"Product works well, good value for money.",3
FB-05311,ORD-02440,2025-05-08,"Very good product, exceeded expectations.",5
FB-05312,ORD-03168,2026-05-21,"Great product, very happy with the purchase!",5
FB-05313,ORD-07384,2025-11-08,Amazing product! Will buy again.,5
FB-05314,ORD-00302,2024-01-21,"Quality is average, expected better.",3
FB-05315,ORD-06124,2025-05-27,Fast delivery and good product.,4
FB-05316,ORD-01409,2026-05-25,"Excellent build quality, highly recommend.",5
FB-05317,ORD-08267,2024-09-18,"Quality is average, expected better.",3
FB-05318,ORD-05327,2026-06-04,Satisfied with the purchase overall.,4
FB-05319,ORD-07412,2026-06-06,"Poor quality, returned the item.",1
FB-05320,ORD-07534,2025-08-23,"Quality is average, expected better.",3
FB-05321,ORD-07718,2025-08-26,Fast delivery and good product.,4
FB-05322,ORD-03740,2024-09-02,Decent product but packaging could be better.,3
FB-05323,ORD-09642,2025-09-01,"Product works well, good value for money.",3
FB-05324,ORD-09455,2024-02-13,Fast delivery and good product.,4
FB-05325,ORD-06776,2024-08-13,"Product works well, good value for money.",3
FB-05326,ORD-07470,2025-10-18,Decent product but packaging could be better.,3
FB-05327,ORD-04907,2024-06-13,Decent product but packaging could be better.,3
